Customer ID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,Segment
14520.0,2,2,270.6,4,1,1,6,Promising
14522.0,24,8,1758.6200000000001,3,3,3,9,Champions
14524.0,32,13,2933.71,3,4,3,10,Champions
14525.0,20,17,8240.64,3,4,4,11,Champions
14527.0,3,122,27792.3,4,4,4,12,Champions
14529.0,60,3,620.04,3,2,1,6,Promising
14530.0,26,16,6197.4,3,4,4,11,Champions
14532.0,236,11,3859.1800000000003,1,4,4,9,At Risk High-Value
14533.0,25,11,3466.37,3,4,4,11,Champions
14534.0,3,26,6271.11,4,4,4,12,Champions
14535.0,60,9,6030.7300000000005,3,3,4,10,Champions
14537.0,58,2,641.4,3,1,1,5,Promising
14538.0,65,5,1370.8400000000001,2,3,2,7,Potential Loyalists
14539.0,16,2,537.48,4,1,1,6,Promising
14540.0,10,11,3795.34,4,4,4,12,Champions
14541.0,59,14,2499.68,3,4,3,10,Champions
14543.0,29,39,14906.77,3,4,4,11,Champions
14544.0,24,3,2982.43,3,2,3,8,New Customers
14546.0,5,11,5197.9,4,4,4,12,Champions
14547.0,4,8,4007.54,4,3,4,11,Champions
14548.0,151,9,2627.49,2,3,3,8,At Risk High-Value
14549.0,311,4,916.5500000000001,1,2,2,5,Needs Attention
14550.0,11,4,1353.31,4,2,2,8,New Customers
14551.0,18,7,880.04,4,3,2,9,Loyal High-Value
14552.0,152,3,511.28000000000003,2,2,1,5,Hibernating
14553.0,19,9,1841.54,4,3,3,10,Champions
14554.0,10,4,2381.04,4,2,3,9,New Customers
14555.0,57,6,2315.63,3,3,3,9,Champions
14556.0,596,3,835.34,1,2,2,5,Needs Attention
14558.0,654,3,655.5,1,2,1,4,Hibernating
14560.0,7,44,6114.03,4,4,4,12,Champions
14561.0,76,3,1080.76,2,2,2,6,Potential Loyalists
14562.0,4,26,6729.400000000001,4,4,4,12,Champions
14563.0,510,2,679.44,1,1,1,3,Hibernating
14564.0,435,2,2605.62,1,1,3,5,Needs Attention
14565.0,96,5,3859.2200000000003,2,3,4,9,At Risk High-Value
14566.0,111,4,4092.0,2,2,4,8,Potential Loyalists
14567.0,57,2,1530.3600000000001,3,1,3,7,New Customers
14569.0,1,4,598.98,4,2,1,7,Promising
14570.0,281,3,613.75,1,2,1,4,Hibernating
14572.0,3,11,5615.18,4,4,4,12,Champions
14573.0,180,13,2621.42,2,4,3,9,At Risk High-Value
14577.0,13,7,1374.25,4,3,2,9,Loyal High-Value
14581.0,17,2,433.8,4,1,1,6,Promising
14583.0,6,8,1781.03,4,3,3,10,Champions
14584.0,169,8,1747.91,2,3,3,8,At Risk High-Value
14585.0,50,5,1143.27,3,3,2,8,Loyal High-Value
14587.0,19,9,1601.14,4,3,3,10,Champions
14590.0,425,20,3006.62,1,4,3,8,At Risk High-Value
14591.0,15,4,1447.14,4,2,3,9,New Customers
14592.0,35,3,570.46,3,2,1,6,Promising
14593.0,22,12,3712.0099999999998,3,4,4,11,Champions
14594.0,7,2,634.83,4,1,1,6,Promising
14595.0,20,8,2164.45,3,3,3,9,Champions
14597.0,11,6,2201.54,4,3,3,10,Champions
14598.0,44,2,384.04,3,1,1,5,Promising
14599.0,390,2,474.54,1,1,1,3,Hibernating
14600.0,306,2,865.1700000000001,1,1,2,4,Needs Attention
14605.0,374,4,937.16,1,2,2,5,Needs Attention
14606.0,1,192,30861.06,4,4,4,12,Champions
14607.0,16,22,24137.63,4,4,4,12,Champions
14608.0,4,11,3352.94,4,4,4,12,Champions
14609.0,72,10,1486.2,2,4,3,9,At Risk High-Value
14610.0,396,2,24.35,1,1,1,3,Hibernating
14611.0,444,2,604.3299999999999,1,1,1,3,Hibernating
14615.0,394,5,951.76,1,3,2,6,Promising
14616.0,243,5,527.78,1,3,1,5,Promising
14617.0,403,2,190.47000000000003,1,1,1,3,Hibernating
14618.0,9,7,1342.32,4,3,2,9,Loyal High-Value
14619.0,246,2,1291.24,1,1,2,4,Needs Attention
14620.0,206,2,412.78000000000003,2,1,1,4,Hibernating
14621.0,1,9,3000.57,4,3,3,10,Champions
14623.0,32,10,2059.58,3,4,3,10,Champions
14624.0,57,6,814.07,3,3,2,8,Loyal High-Value
14625.0,196,11,4497.88,2,4,4,10,At Risk High-Value
14626.0,24,11,5410.92,3,4,4,11,Champions
14628.0,91,5,1998.0,2,3,3,8,At Risk High-Value
14629.0,4,2,959.01,4,1,2,7,New Customers
14631.0,51,6,2025.69,3,3,3,9,Champions
14634.0,438,4,2124.46,1,2,3,6,Needs Attention
14636.0,36,2,609.85,3,1,1,5,Promising
14639.0,52,9,4978.96,3,3,4,10,Champions
14640.0,24,10,3667.06,3,4,4,11,Champions
14643.0,170,5,1679.89,2,3,3,8,At Risk High-Value
14644.0,68,7,2247.72,2,3,3,8,At Risk High-Value
14645.0,157,3,876.89,2,2,2,6,Potential Loyalists
14646.0,2,151,528602.52,4,4,4,12,Champions
14647.0,201,2,519.97,2,1,1,4,Hibernating
14648.0,416,15,4546.86,1,4,4,9,At Risk High-Value
14649.0,5,9,3775.31,4,3,4,11,Champions
14651.0,67,9,2034.1200000000001,2,4,3,9,At Risk High-Value
14653.0,1,12,3614.54,4,4,4,12,Champions
14655.0,8,7,3878.51,4,3,4,11,Champions
14656.0,169,5,814.65,2,3,2,7,Potential Loyalists
14657.0,18,6,1460.8700000000001,4,3,3,10,Champions
14658.0,5,2,247.15,4,1,1,6,Promising
14659.0,9,9,2529.93,4,4,3,11,Champions
14660.0,87,2,285.74,2,1,1,4,Hibernating
14662.0,29,7,1416.33,3,3,3,9,Champions
14663.0,430,2,490.6,1,1,1,3,Hibernating
14664.0,20,2,637.89,3,1,1,5,Promising
14665.0,61,7,2749.65,2,3,3,8,At Risk High-Value
14667.0,11,54,21927.14,4,4,4,12,Champions
14669.0,242,7,3243.93,1,3,4,8,At Risk High-Value
14670.0,280,3,602.0,1,2,1,4,Hibernating
14671.0,549,2,1127.45,1,1,2,4,Needs Attention
14672.0,235,4,1113.14,1,2,2,5,Needs Attention
14673.0,3,7,3410.81,4,3,4,11,Champions
14675.0,16,2,1066.9,4,1,2,7,New Customers
14676.0,31,12,8356.79,3,4,4,11,Champions
14679.0,382,3,1289.44,1,2,2,5,Needs Attention
14680.0,25,58,57412.77,3,4,4,11,Champions
14681.0,71,6,875.1500000000001,2,3,2,7,Potential Loyalists
14682.0,188,6,1514.81,2,3,3,8,At Risk High-Value
14684.0,26,6,1468.55,3,3,3,9,Champions
14685.0,576,8,4619.79,1,3,4,8,At Risk High-Value
14686.0,414,5,885.83,1,3,2,6,Promising
14687.0,107,3,1402.06,2,2,2,6,Potential Loyalists
14688.0,8,28,7713.57,4,4,4,12,Champions
14690.0,44,4,794.33,3,2,2,7,New Customers
14691.0,31,5,2114.33,3,3,3,9,Champions
14692.0,137,12,1745.09,2,4,3,9,At Risk High-Value
14693.0,265,7,1165.36,1,3,2,6,Promising
14695.0,519,3,1620.07,1,2,3,6,Needs Attention
14696.0,4,8,2767.9,4,3,3,10,Champions
14697.0,218,2,188.60999999999999,2,1,1,4,Hibernating
14698.0,2,5,1250.76,4,3,2,9,Loyal High-Value
14699.0,214,4,702.6,2,2,1,5,Hibernating
14700.0,32,5,3116.26,3,3,3,9,Champions
14701.0,11,15,4562.09,4,4,4,12,Champions
14702.0,1,29,6754.22,4,4,4,12,Champions
14704.0,11,11,1813.57,4,4,3,11,Champions
14707.0,436,2,139.2,1,1,1,3,Hibernating
14708.0,3,5,2212.2799999999997,4,3,3,10,Champions
14709.0,15,25,8886.33,4,4,4,12,Champions
14710.0,14,13,1922.59,4,4,3,11,Champions
14711.0,10,11,2868.8,4,4,3,11,Champions
14712.0,29,4,1328.0700000000002,3,2,2,7,New Customers
14713.0,9,21,5418.87,4,4,4,12,Champions
14714.0,24,4,906.24,3,2,2,7,New Customers
14715.0,25,8,1840.45,3,3,3,9,Champions
14716.0,43,3,565.45,3,2,1,6,Promising
14719.0,2,5,1602.13,4,3,3,10,Champions
14720.0,6,3,663.81,4,2,1,7,Promising
14722.0,147,3,513.37,2,2,1,5,Hibernating
14723.0,10,11,2093.06,4,4,3,11,Champions
14725.0,25,4,1315.24,3,2,2,7,New Customers
14727.0,274,3,467.92999999999995,1,2,1,4,Hibernating
14729.0,374,3,907.38,1,2,2,5,Needs Attention
14730.0,1,8,2005.06,4,3,3,10,Champions
14731.0,47,3,380.02,3,2,1,6,Promising
14732.0,8,19,5517.07,4,4,4,12,Champions
14733.0,16,15,16184.97,4,4,4,12,Champions
14734.0,426,4,1056.42,1,2,2,5,Needs Attention
14735.0,4,56,12240.16,4,4,4,12,Champions
14736.0,485,2,401.08,1,1,1,3,Hibernating
14737.0,4,4,3554.17,4,2,4,10,New Customers
14738.0,43,9,1821.9,3,4,3,10,Champions
14739.0,4,25,12287.5,4,4,4,12,Champions
14740.0,197,11,4161.06,2,4,4,10,At Risk High-Value
14741.0,12,7,1897.59,4,3,3,10,Champions
14744.0,16,14,3885.08,4,4,4,12,Champions
14745.0,113,12,2571.81,2,4,3,9,At Risk High-Value
14746.0,406,4,593.5,1,2,1,4,Hibernating
14748.0,29,10,3152.32,3,4,3,10,Champions
14751.0,684,2,126.45,1,1,1,3,Hibernating
14753.0,87,2,869.51,2,1,2,5,Needs Attention
14754.0,45,6,1550.48,3,3,3,9,Champions
14755.0,10,25,9972.550000000001,4,4,4,12,Champions
14756.0,15,3,2653.76,4,2,3,9,New Customers
14758.0,145,7,2864.97,2,3,3,8,At Risk High-Value
14759.0,5,3,1625.97,4,2,3,9,New Customers
14761.0,59,3,447.92,3,2,1,6,Promising
14762.0,264,2,417.57,1,1,1,3,Hibernating
14765.0,29,3,254.11,3,2,1,6,Promising
14766.0,8,11,6556.13,4,4,4,12,Champions
14768.0,17,2,192.60000000000002,4,1,1,6,Promising
14769.0,3,17,15771.88,4,4,4,12,Champions
14770.0,232,8,3637.64,1,3,4,8,At Risk High-Value
14771.0,621,2,594.62,1,1,1,3,Hibernating
14775.0,58,3,1418.46,3,2,3,8,New Customers
14776.0,51,15,3708.3,3,4,4,11,Champions
14778.0,127,2,730.86,2,1,2,5,Needs Attention
14779.0,281,3,386.15,1,2,1,4,Hibernating
14780.0,55,2,447.68,3,1,1,5,Promising
14784.0,26,3,449.93,3,2,1,6,Promising
14785.0,10,2,77.4,4,1,1,6,Promising
14788.0,7,3,1156.32,4,2,2,8,New Customers
14790.0,17,10,2526.62,4,4,3,11,Champions
14793.0,21,2,625.9,3,1,1,5,Promising
14794.0,3,10,1953.9,4,4,3,11,Champions
14796.0,1,27,10889.64,4,4,4,12,Champions
14798.0,53,8,724.31,3,3,2,8,Loyal High-Value
14799.0,51,2,338.15,3,1,1,5,Promising
14800.0,48,17,7774.32,3,4,4,11,Champions
14802.0,438,2,1502.98,1,1,3,5,Needs Attention
14803.0,162,3,845.55,2,2,2,6,Potential Loyalists
14805.0,15,7,1104.64,4,3,2,9,Loyal High-Value
14806.0,75,2,303.43,2,1,1,4,Hibernating
14807.0,391,2,519.29,1,1,1,3,Hibernating
14808.0,40,8,2741.17,3,3,3,9,Champions
14809.0,621,2,686.76,1,1,1,3,Hibernating
14810.0,41,13,2537.02,3,4,3,10,Champions
14813.0,370,4,1090.87,1,2,2,5,Needs Attention
14815.0,37,2,778.5,3,1,2,6,New Customers
14817.0,200,7,3959.86,2,3,4,9,At Risk High-Value
14818.0,74,6,1170.41,2,3,2,7,Potential Loyalists
14819.0,64,4,470.16,2,2,1,5,Hibernating
14820.0,21,9,1274.76,3,4,2,9,Loyal High-Value
14821.0,367,7,1286.45,1,3,2,6,Promising
14823.0,180,3,321.43,2,2,1,5,Hibernating
14824.0,10,10,4022.9100000000003,4,4,4,12,Champions
14825.0,4,24,4925.08,4,4,4,12,Champions
14826.0,582,2,385.2,1,1,1,3,Hibernating
14828.0,197,13,9839.460000000001,2,4,4,10,At Risk High-Value
14829.0,29,7,1692.84,3,3,3,9,Champions
14831.0,680,3,1676.57,1,2,3,6,Needs Attention
14834.0,18,7,2206.16,4,3,3,10,Champions
14835.0,529,2,297.0,1,1,1,3,Hibernating
14836.0,10,3,102.44999999999999,4,2,1,7,Promising
14837.0,90,9,3460.32,2,4,4,10,At Risk High-Value
14838.0,423,2,773.6700000000001,1,1,2,4,Needs Attention
14839.0,418,3,915.28,1,2,2,5,Needs Attention
14840.0,268,2,362.71,1,1,1,3,Hibernating
14841.0,53,14,7163.0,3,4,4,11,Champions
14842.0,44,4,2824.69,3,2,3,8,New Customers
14844.0,64,10,6702.43,2,4,4,10,At Risk High-Value
14847.0,149,3,1348.95,2,2,2,6,Potential Loyalists
14849.0,22,43,15763.45,3,4,4,11,Champions
14850.0,312,7,1794.01,1,3,3,7,At Risk High-Value
14851.0,23,3,829.4100000000001,3,2,2,7,New Customers
14852.0,58,18,6147.18,3,4,4,11,Champions
14853.0,24,5,1376.87,3,3,2,8,Loyal High-Value
14854.0,78,11,4322.86,2,4,4,10,At Risk High-Value
14855.0,119,7,6520.3,2,3,4,9,At Risk High-Value
14856.0,36,3,1311.3799999999999,3,2,2,7,New Customers
14857.0,60,7,3651.851,3,3,4,10,Champions
14859.0,13,5,1705.64,4,3,3,10,Champions
14861.0,52,10,1380.73,3,4,2,9,Loyal High-Value
14862.0,26,2,841.1999999999999,3,1,2,6,New Customers
14865.0,7,4,129.72,4,2,1,7,Promising
14866.0,11,19,20850.22,4,4,4,12,Champions
14867.0,186,16,2952.06,2,4,3,9,At Risk High-Value
14868.0,3,12,4184.01,4,4,4,12,Champions
14869.0,9,6,2804.24,4,3,3,10,Champions
14870.0,262,6,1838.95,1,3,3,7,At Risk High-Value
14871.0,3,9,1258.97,4,4,2,10,Loyal High-Value
14872.0,484,3,816.6,1,2,2,5,Needs Attention
14873.0,210,2,854.13,2,1,2,5,Needs Attention
14875.0,108,3,2862.4,2,2,3,7,Potential Loyalists
14876.0,521,2,256.7,1,1,1,3,Hibernating
14877.0,418,2,437.0,1,1,1,3,Hibernating
14878.0,13,25,4105.24,4,4,4,12,Champions
14880.0,77,3,706.19,2,2,2,6,Potential Loyalists
14882.0,27,14,3628.15,3,4,4,11,Champions
14883.0,19,6,761.59,4,3,2,9,Loyal High-Value
14885.0,132,3,1598.12,2,2,3,7,Potential Loyalists
14890.0,254,3,817.25,1,2,2,5,Needs Attention
14891.0,148,4,1106.73,2,2,2,6,Potential Loyalists
14893.0,10,3,1809.6100000000001,4,2,3,9,New Customers
14894.0,85,3,1492.81,2,2,3,7,Potential Loyalists
14895.0,8,38,25119.54,4,4,4,12,Champions
14896.0,205,8,2092.42,2,3,3,8,At Risk High-Value
14897.0,8,8,3140.54,4,3,3,10,Champions
14898.0,23,14,3507.81,3,4,4,11,Champions
14901.0,11,12,2289.65,4,4,3,11,Champions
14902.0,26,3,1035.6200000000001,3,2,2,7,New Customers
14903.0,21,5,2810.63,3,3,3,9,Champions
14904.0,2,4,1640.64,4,2,3,9,New Customers
14905.0,158,8,1971.39,2,3,3,8,At Risk High-Value
14907.0,3,16,6165.79,4,4,4,12,Champions
14908.0,74,2,381.9,2,1,1,4,Hibernating
14909.0,437,3,1404.68,1,2,3,6,Needs Attention
14910.0,3,4,434.35,4,2,1,7,Promising
14911.0,1,398,295972.63,4,4,4,12,Champions
14912.0,17,6,1889.25,4,3,3,10,Champions
14913.0,36,8,4073.13,3,3,4,10,Champions
14915.0,91,11,1811.25,2,4,3,9,At Risk High-Value
14916.0,71,8,3042.95,2,3,3,8,At Risk High-Value
14917.0,597,2,1123.75,1,1,2,4,Needs Attention
14918.0,116,9,5955.81,2,4,4,10,At Risk High-Value
14920.0,213,3,1607.17,2,2,3,7,Potential Loyalists
14921.0,30,2,1316.07,3,1,2,6,New Customers
14922.0,394,2,843.74,1,1,2,4,Needs Attention
14924.0,246,3,931.01,1,2,2,5,Needs Attention
14926.0,382,2,359.4,1,1,1,3,Hibernating
14929.0,32,2,836.69,3,1,2,6,New Customers
14930.0,109,6,5246.63,2,3,4,9,At Risk High-Value
14931.0,5,5,1257.68,4,3,2,9,Loyal High-Value
14932.0,366,2,1029.66,1,1,2,4,Needs Attention
14933.0,444,4,1770.0,1,2,3,6,Needs Attention
14934.0,82,5,3503.5,2,3,4,9,At Risk High-Value
14935.0,297,2,2849.83,1,1,3,5,Needs Attention
14936.0,34,12,12410.81,3,4,4,11,Champions
14937.0,57,3,1621.88,3,2,3,8,New Customers
14938.0,562,2,2322.43,1,1,3,5,Needs Attention
14940.0,418,2,531.49,1,1,1,3,Hibernating
14942.0,402,4,746.56,1,2,2,5,Needs Attention
14944.0,30,19,9784.67,3,4,4,11,Champions
14947.0,72,6,1049.79,2,3,2,7,Potential Loyalists
14948.0,23,6,1101.97,3,3,2,8,Loyal High-Value
14949.0,469,4,515.0,1,2,1,4,Hibernating
14952.0,60,32,17629.35,3,4,4,11,Champions
14953.0,25,4,1013.77,3,2,2,7,New Customers
14954.0,12,2,503.44,4,1,1,6,Promising
14957.0,253,2,333.29,1,1,1,3,Hibernating
14958.0,147,6,957.9399999999999,2,3,2,7,Potential Loyalists
14959.0,64,4,695.42,2,2,1,5,Hibernating
14960.0,8,2,221.27,4,1,1,6,Promising
14961.0,11,22,16410.15,4,4,4,12,Champions
14962.0,271,4,366.91,1,2,1,4,Hibernating
14963.0,10,12,3164.48,4,4,3,11,Champions
14965.0,96,2,599.0,2,1,1,4,Hibernating
14966.0,15,6,1115.8400000000001,4,3,2,9,Loyal High-Value
14967.0,50,6,1982.6100000000001,3,3,3,9,Champions
14968.0,30,2,504.99,3,1,1,5,Promising
14970.0,68,12,4919.35,2,4,4,10,At Risk High-Value
14971.0,35,3,1116.57,3,2,2,7,New Customers
14972.0,128,2,145.07,2,1,1,4,Hibernating
14973.0,107,3,1314.45,2,2,2,6,Potential Loyalists
14975.0,57,2,472.39,3,1,1,5,Promising
14976.0,57,7,790.86,3,3,2,8,Loyal High-Value
14978.0,72,10,3142.14,2,4,3,9,At Risk High-Value
14981.0,246,2,372.92,1,1,1,3,Hibernating
14984.0,19,6,1271.41,4,3,2,9,Loyal High-Value
14985.0,198,2,296.75,2,1,1,4,Hibernating
14986.0,376,2,566.9,1,1,1,3,Hibernating
14987.0,16,8,1713.85,4,3,3,10,Champions
14988.0,212,7,2066.6,2,3,3,8,At Risk High-Value
14990.0,612,2,305.42,1,1,1,3,Hibernating
14994.0,382,5,960.63,1,3,2,6,Promising
14995.0,39,2,233.23000000000002,3,1,1,5,Promising
14996.0,481,2,442.28999999999996,1,1,1,3,Hibernating
14997.0,46,4,776.5999999999999,3,2,2,7,New Customers
14998.0,170,4,770.73,2,2,2,6,Potential Loyalists
15001.0,394,2,230.85999999999999,1,1,1,3,Hibernating
15002.0,116,9,4817.28,2,4,4,10,At Risk High-Value
15003.0,473,6,1060.7,1,3,2,6,Promising
15005.0,16,56,14106.2,4,4,4,12,Champions
15006.0,51,2,825.14,3,1,2,6,New Customers
15008.0,480,2,360.0,1,1,1,3,Hibernating
15009.0,12,3,1261.78,4,2,2,8,New Customers
15011.0,396,2,416.6,1,1,1,3,Hibernating
15012.0,54,3,860.62,3,2,2,7,New Customers
15013.0,488,10,1641.3,1,4,3,8,At Risk High-Value
15014.0,43,2,260.17,3,1,1,5,Promising
15015.0,501,13,2365.02,1,4,3,8,At Risk High-Value
15016.0,173,5,630.3,2,3,1,6,Promising
15018.0,39,3,607.46,3,2,1,6,Promising
15021.0,9,12,2783.83,4,4,3,11,Champions
15022.0,12,5,1186.09,4,3,2,9,Loyal High-Value
15023.0,3,20,12170.68,4,4,4,12,Champions
15024.0,10,16,4075.51,4,4,4,12,Champions
15025.0,33,2,1013.09,3,1,2,6,New Customers
15026.0,80,5,1061.61,2,3,2,7,Potential Loyalists
15027.0,31,10,3195.6,3,4,3,10,Champions
15028.0,8,6,1157.71,4,3,2,9,Loyal High-Value
15030.0,72,8,1979.91,2,3,3,8,At Risk High-Value
15031.0,4,14,3156.58,4,4,3,11,Champions
15032.0,256,8,13780.65,1,3,4,8,At Risk High-Value
15033.0,5,10,2586.67,4,4,3,11,Champions
15034.0,16,14,8313.4,4,4,4,12,Champions
15036.0,72,3,465.55,2,2,1,5,Hibernating
15037.0,376,2,402.51,1,1,1,3,Hibernating
15038.0,59,9,1309.86,3,4,2,9,Loyal High-Value
15039.0,10,93,40031.43,4,4,4,12,Champions
15041.0,170,2,294.02,2,1,1,4,Hibernating
15042.0,199,2,315.45,2,1,1,4,Hibernating
15043.0,31,6,2873.7999999999997,3,3,3,9,Champions
15044.0,19,35,16204.33,4,4,4,12,Champions
15045.0,152,2,735.66,2,1,2,5,Needs Attention
15046.0,9,25,7812.389999999999,4,4,4,12,Champions
15048.0,65,4,482.75,2,2,1,5,Hibernating
15050.0,25,5,4193.79,3,3,4,10,Champions
15051.0,23,9,3935.16,3,4,4,11,Champions
15053.0,5,3,697.79,4,2,1,7,Promising
15054.0,12,2,302.1,4,1,1,6,Promising
15055.0,475,3,560.07,1,2,1,4,Hibernating
15057.0,275,5,3255.96,1,3,4,8,At Risk High-Value
15058.0,25,16,3410.03,3,4,4,11,Champions
15059.0,41,19,3523.57,3,4,4,11,Champions
15060.0,8,4,303.09,4,2,1,7,Promising
15061.0,4,127,137818.52,4,4,4,12,Champions
15062.0,71,8,2585.62,2,3,3,8,At Risk High-Value
15064.0,410,4,1254.41,1,2,2,5,Needs Attention
15065.0,38,5,3326.86,3,3,4,10,Champions
15067.0,78,5,3877.88,2,3,4,9,At Risk High-Value
15068.0,46,4,1176.85,3,2,2,7,New Customers
15070.0,373,3,843.25,1,2,2,5,Needs Attention
15071.0,94,4,1455.56,2,2,3,7,Potential Loyalists
15073.0,10,8,2788.02,4,3,3,10,Champions
15074.0,105,3,1566.33,2,2,3,7,Potential Loyalists
15076.0,173,3,1447.74,2,2,3,7,Potential Loyalists
15077.0,495,2,2428.08,1,1,3,5,Needs Attention
15078.0,7,53,17761.88,4,4,4,12,Champions
15079.0,213,11,3767.35,2,4,4,10,At Risk High-Value
15080.0,428,2,546.25,1,1,1,3,Hibernating
15081.0,22,12,1965.72,3,4,3,10,Champions
15084.0,380,2,965.2,1,1,2,4,Needs Attention
15086.0,565,2,218.53,1,1,1,3,Hibernating
15088.0,21,2,1160.07,3,1,2,6,New Customers
15089.0,10,6,2420.84,4,3,3,10,Champions
15091.0,68,3,1046.6100000000001,2,2,2,6,Potential Loyalists
15092.0,215,3,776.46,2,2,2,6,Potential Loyalists
15093.0,18,23,14326.11,4,4,4,12,Champions
15094.0,463,2,83.0,1,1,1,3,Hibernating
15095.0,104,10,3141.64,2,4,3,9,At Risk High-Value
15097.0,4,3,908.35,4,2,2,8,New Customers
15098.0,182,3,39916.5,2,2,4,8,Potential Loyalists
15100.0,334,7,2894.7,1,3,3,7,At Risk High-Value
15101.0,9,6,1477.94,4,3,3,10,Champions
15102.0,531,2,554.67,1,1,1,3,Hibernating
15103.0,31,2,703.36,3,1,2,6,New Customers
15104.0,197,2,1027.44,2,1,2,5,Needs Attention
15105.0,18,9,3094.91,4,4,3,11,Champions
15106.0,18,5,1422.52,4,3,3,10,Champions
15107.0,311,9,940.35,1,4,2,7,Promising
15108.0,142,4,1300.25,2,2,2,6,Potential Loyalists
15109.0,246,3,983.1,1,2,2,5,Needs Attention
15110.0,24,6,1505.8500000000001,3,3,3,9,Champions
15111.0,29,5,2730.87,3,3,3,9,Champions
15113.0,10,3,3609.33,4,2,4,10,New Customers
15114.0,30,12,3400.12,3,4,4,11,Champions
15115.0,18,2,531.85,4,1,1,6,Promising
15116.0,18,4,1352.75,4,2,2,8,New Customers
15117.0,15,8,2485.9700000000003,4,3,3,10,Champions
15121.0,50,2,457.72,3,1,1,5,Promising
15122.0,114,11,4497.47,2,4,4,10,At Risk High-Value
15123.0,7,5,4656.17,4,3,4,11,Champions
15124.0,23,4,450.82,3,2,1,6,Promising
15125.0,25,24,17024.87,3,4,4,11,Champions
15126.0,537,2,449.49,1,1,1,3,Hibernating
15127.0,66,2,711.5,2,1,2,5,Needs Attention
15128.0,60,5,1783.68,3,3,3,9,Champions
15129.0,50,23,6860.18,3,4,4,11,Champions
15132.0,18,5,977.9300000000001,4,3,2,9,Loyal High-Value
15133.0,128,5,1806.9,2,3,3,8,At Risk High-Value
15134.0,15,10,1596.29,4,4,3,11,Champions
15135.0,239,2,305.68,1,1,1,3,Hibernating
15136.0,3,4,1286.7,4,2,2,8,New Customers
15137.0,521,2,823.4,1,1,2,4,Needs Attention
15139.0,240,2,178.96,1,1,1,3,Hibernating
15140.0,52,8,3243.69,3,3,4,10,Champions
15141.0,458,7,1388.47,1,3,2,6,Promising
15142.0,46,6,2619.92,3,3,3,9,Champions
15143.0,226,2,563.63,1,1,1,3,Hibernating
15144.0,8,29,12160.31,4,4,4,12,Champions
15145.0,4,4,1194.73,4,2,2,8,New Customers
15146.0,165,2,1327.16,2,1,2,5,Needs Attention
15149.0,134,5,1554.6100000000001,2,3,3,8,At Risk High-Value
15150.0,17,13,9001.08,4,4,4,12,Champions
15151.0,423,2,2085.61,1,1,3,5,Needs Attention
15152.0,10,14,5263.83,4,4,4,12,Champions
15154.0,75,3,1388.41,2,2,2,6,Potential Loyalists
15156.0,1,3,961.49,4,2,2,8,New Customers
15157.0,4,5,2654.11,4,3,3,10,Champions
15158.0,45,2,606.02,3,1,1,5,Promising
15159.0,2,34,22116.73,4,4,4,12,Champions
15160.0,357,4,589.27,1,2,1,4,Hibernating
15163.0,18,2,304.47,4,1,1,6,Promising
15164.0,69,9,2068.92,2,4,3,9,At Risk High-Value
15167.0,321,5,1659.67,1,3,3,7,At Risk High-Value
15169.0,382,2,569.22,1,1,1,3,Hibernating
15172.0,9,5,1624.05,4,3,3,10,Champions
15173.0,381,7,1494.6,1,3,3,7,At Risk High-Value
15174.0,323,2,481.46,1,1,1,3,Hibernating
15179.0,18,13,7491.92,4,4,4,12,Champions
15180.0,367,3,904.4300000000001,1,2,2,5,Needs Attention
15181.0,66,5,1200.2,2,3,2,7,Potential Loyalists
15182.0,154,11,2998.952,2,4,3,9,At Risk High-Value
15183.0,548,3,639.93,1,2,1,4,Hibernating
15184.0,29,4,689.95,3,2,1,6,Promising
15186.0,14,5,1403.2,4,3,2,9,Loyal High-Value
15187.0,2,16,4777.18,4,4,4,12,Champions
15189.0,1,46,17524.38,4,4,4,12,Champions
15191.0,463,3,588.05,1,2,1,4,Hibernating
15192.0,120,5,1981.39,2,3,3,8,At Risk High-Value
15194.0,3,28,12427.69,4,4,4,12,Champions
15196.0,433,2,316.25,1,1,1,3,Hibernating
15197.0,11,6,1877.51,4,3,3,10,Champions
15198.0,92,5,571.35,2,3,1,6,Promising
15199.0,59,10,3122.4,3,4,3,10,Champions
15201.0,87,7,1842.95,2,3,3,8,At Risk High-Value
15202.0,420,3,6001.49,1,2,4,7,Needs Attention
15203.0,26,15,4400.18,3,4,4,11,Champions
15205.0,85,2,653.24,2,1,1,4,Hibernating
15206.0,10,4,420.29999999999995,4,2,1,7,Promising
15207.0,416,3,683.9200000000001,1,2,1,4,Hibernating
15208.0,1,6,970.52,4,3,2,9,Loyal High-Value
15210.0,225,3,1176.19,2,2,2,6,Potential Loyalists
15211.0,60,2,1277.48,3,1,2,6,New Customers
15212.0,241,2,208.28,1,1,1,3,Hibernating
15213.0,319,2,328.35,1,1,1,3,Hibernating
15214.0,2,8,1661.44,4,3,3,10,Champions
15215.0,47,7,2422.43,3,3,3,9,Champions
15216.0,88,2,486.09,2,1,1,4,Hibernating
15218.0,11,22,11516.57,4,4,4,12,Champions
15219.0,176,2,685.45,2,1,1,4,Hibernating
15220.0,52,6,1778.96,3,3,3,9,Champions
15221.0,366,4,2465.4500000000003,1,2,3,6,Needs Attention
